"address","infoSnippet","name","phone","rating","reviewSnippet","url","website"
"206 S Mooney Blvd, Visalia, CA 93291","Houk & Hornburg, Inc. is a client-centered, full service law firm focusing primarily on estate planning, trust administration, real estate law, business law and…","Houk & Hornburg Attorney At Law","(559) 733-1065",,,"https://www.yellowpages.com/visalia-ca/mip/houk-hornburg-attorney-at-law-465984418?lid=214166186","http://houkhornburg.com"
"1590 S Coast Hwy, Laguna Beach, CA 92651","Our firm has recovered millions of dollars for our injured clients by way of settlement and verdict. We handle all types of injury cases including auto…","Law Offices Of Safa V. Hodges","(888) 723-7529",,,"https://www.yellowpages.com/laguna-beach-ca/mip/law-offices-of-safa-v-hodges-467371244?lid=1002094690550","http://www.injuriesrus.com"
"210 Fell St, San Francisco, CA 94102","Legal Process Server based in the South San Francisco area We are professional and persistent in serving the defendant and following up with updates and…","Preferred Legal Services Inc","(415) 882-2279",,,"https://www.yellowpages.com/san-francisco-ca/mip/preferred-legal-services-inc-467978131?lid=1002097800715",
"437 Mchenry Ave, Modesto, CA 95354","Welcome to AAMES Legal Document Assistance, we have been serving and filing legal documents in California since 1984! We are well trained & experienced in all…","Aames Legal Documents","(209) 577-5711",,,"https://www.yellowpages.com/modesto-ca/mip/aames-legal-documents-467978848?lid=1001986364950","http://www.aames4lda.com"
"418 E Canon Perdido St, Santa Barbara, CA 93101","Criminal Defense-All Felonies - All Misdemeanors - Expungements - Restraining Orders - Adam L. Pearlman was a local Senior Deputy DA for 9 years with an over 90…","Pearlman Adam L Law Offices Of","(805) 644-1331",,,"https://www.yellowpages.com/santa-barbara-ca/mip/pearlman-adam-l-law-offices-of-468173260?lid=1000108776672","http://www.adampearlmanlaw.com"
"298 3rd Ave, Chula Vista, CA 91910","If you were involved in an accident that caused physical or emotional distress, we can assist you with getting the compensation you deserve. The De Santis Injury…","Law Offices of Frank De Santis","(619) 425-2020",,,"https://www.yellowpages.com/chula-vista-ca/mip/law-offices-of-frank-de-santis-468495834?lid=1000116728700","http://desantislawcenter.com"
"275 E Douglas Ave, El Cajon, CA 92020",,"A Alspaugh George","(619) 441-8501",,,"https://www.yellowpages.com/el-cajon-ca/mip/a-alspaugh-george-468673749?lid=1002173410877","http://alspaughlaw.net"
"205 N Mount Shasta Blvd, Mount Shasta, CA 96067",,"Kirsher Winston & Boston A Law Corporation","(530) 926-3444","1","Shysters who like to run up bills with unnecessary litigation.  Also poorly informed, and don't know the law as well as others.  Shop around!""","https://www.yellowpages.com/mount-shasta-ca/mip/kirsher-winston-boston-a-law-corporation-4690825?lid=1001755703112","http://www.kwb-law.net"
"2214 Faraday Ave, Carlsbad, CA 92008",,"Law Office of Alexandra McIntosh","(760) 456-7663","4.5","An A+ in the family law field and someone I am thankful for this Thanksgiving.  I met Alexandra in 2016 after having worked with 2 different attorneys who couldn’t deal…","https://www.yellowpages.com/carlsbad-ca/mip/law-office-of-alexandra-mcintosh-469260058?lid=1002050416977","https://www.alexandramcintoshlaw.com"
"Laguna Niguel, CA 92607",,"Ruth A. Brissenden Attorney at Law","(949) 212-6292",,,"https://www.yellowpages.com/laguna-niguel-ca/mip/ruth-a-brissenden-attorney-at-law-470248209?lid=1001880245199","http://www.brissendenlaw.com"
"3100 Oak Rd Ste 100, Walnut Creek, CA 94597","Experienced Representation- Over 25 years of litigation experience to protect your rights in and out of court and guide you through the legal process. In-Depth…","Anderson David W Law Offices","(925) 954-8491",,,"https://www.yellowpages.com/walnut-creek-ca/mip/anderson-david-w-law-offices-470423755?lid=1001936066400","http://www.dwalaw.net"
,"Divorce can be scary, no question! Divorce Mediation is an option with many benefits. Stay in control over the result, MUCH cheaper, faster, and less stress for…","Kimberly Cole Law Office","(916) 652-6506",,,"https://www.yellowpages.com/nationwide/mip/kimberly-cole-law-office-470848246?lid=1000602535174","http://www.kimberlycole.com"
"2540 Camino Diablo, Walnut Creek, CA 94597",,"Gibbons Nancy A Law Offices","(925) 280-1990",,,"https://www.yellowpages.com/walnut-creek-ca/mip/gibbons-nancy-a-law-offices-471056916?lid=1001383769560",
"Laguna Niguel, CA 92607",,"Ruth A. Brissenden Attorney at Law","(949) 212-6292",,,"https://www.yellowpages.com/laguna-niguel-ca/mip/ruth-a-brissenden-attorney-at-law-470248209?lid=1001880245199","http://www.brissendenlaw.com"
"3100 Oak Rd Ste 100, Walnut Creek, CA 94597","Experienced Representation- Over 25 years of litigation experience to protect your rights in and out of court and guide you through the legal process. In-Depth…","Anderson David W Law Offices","(925) 954-8491",,,"https://www.yellowpages.com/walnut-creek-ca/mip/anderson-david-w-law-offices-470423755?lid=1001936066400","http://www.dwalaw.net"
,"Divorce can be scary, no question! Divorce Mediation is an option with many benefits. Stay in control over the result, MUCH cheaper, faster, and less stress for…","Kimberly Cole Law Office","(916) 652-6506",,,"https://www.yellowpages.com/nationwide/mip/kimberly-cole-law-office-470848246?lid=1000604209051","http://www.kimberlycole.com"
"2540 Camino Diablo, Walnut Creek, CA 94597",,"Gibbons Nancy A Law Offices","(925) 280-1990",,,"https://www.yellowpages.com/walnut-creek-ca/mip/gibbons-nancy-a-law-offices-471056916?lid=1001383769560",
"132 E Morton Ave, Porterville, CA 93257","We work to ensure business and real estate transactions go smoothly. We fight for our clients in litigation. We tirelessly pursue insurance companies and debtors…","Krase Bailey Reed-Krase","(559) 376-2871",,,"https://www.yellowpages.com/porterville-ca/mip/krase-bailey-reed-krase-472657477?lid=1002004314096","http://kraselaw.com"
"110 Webster St, Monterey, CA 93940","Jeremy Peck is a California native. He has spent most of his time living on the Central Coast with a few years living on the East Coast and in Japan. Mr. Peck…","Law Office Of Jeremy F Peck","(831) 224-3199",,,"https://www.yellowpages.com/monterey-ca/mip/law-office-of-jeremy-f-peck-472724808?lid=1000437168007","http://www.jeremypeck.com"
"553 S Main St, Salinas, CA 93901",,"Fitzpatrick Spini & Swanston","(831) 755-1311",,,"https://www.yellowpages.com/salinas-ca/mip/fitzpatrick-spini-swanston-472887608?lid=1000444771590",
"350 Cambridge Ave, Palo Alto, CA 94306","Since 1987, the Law Office of Peter S. Stern has provided a wide array of legal services, counsel and strategies to Palo Alto and Bay Area residents who make the…","Stern Peter S Law Office Of","(650) 326-2282",,,"https://www.yellowpages.com/palo-alto-ca/mip/stern-peter-s-law-office-of-473516734?lid=1001214835160","http://www.sternlaw-firm.com"
"811 Missouri St, Fairfield, CA 94533",,"Fairfield Safe & Lock Co.","(707) 426-3000","5","outstanding locksmith and key service.  We've never been disappointed. Professionalism and pricing are beyond what we expected.""","https://www.yellowpages.com/fairfield-ca/mip/fairfield-safe-lock-co-474115408?lid=1002004614151","http://www.fairfieldsafeandlock.com"
"196 Cohasset Rd, Chico, CA 95926",,"Sandelman, Raymond L","(530) 343-5090",,,"https://www.yellowpages.com/chico-ca/mip/sandelman-raymond-l-474753837?lid=1001999999389","http://www.sandelmanlaw.com"
"5000 Hopyard Rd Ste 400, Pleasanton, CA 94588","* Brian M O'Dea * Nickolas P. Tooliatos * Phillip G. Vermont * Michael E. Kyle * Leslie A Baxter","Randick O’Dea Tooliatos Vermont & Sargent","(925) 460-3700",,,"https://www.yellowpages.com/pleasanton-ca/mip/randick-odea-tooliatos-vermont-sargent-475363772?lid=1000765908857","http://randicklaw.com"
"4045 Bonita Rd Ste 212, Bonita, CA 91902",,"Aquino Norberito (Bert) J","(619) 472-5472",,,"https://www.yellowpages.com/bonita-ca/mip/aquino-norberito-bert-j-475552771?lid=1000088523161","http://www.bertaquinolaw.com"
"924 Main St, Martinez, CA 94553","Whether you are anticipating the joys of adoption or experiencing the frustrations of marital conflict, Law Offices of Anna R. Evans can help. Law Offices of…","Evans Law Group, APC Attorneys At Law","(925) 228-2985",,,"https://www.yellowpages.com/martinez-ca/mip/evans-law-group-apc-attorneys-at-law-478361985?lid=1000157565315","http://evanslawgroupapc.com"
"760 W 20th St, Merced, CA 95340",,"Morse Morse And Morse A Law Corp","(209) 230-9240","2.5","Future reference I will hire you immediately. I do need to have one on hand in the manner of privacy broken laws and harassment. I have heard great things and great work about…","https://www.yellowpages.com/merced-ca/mip/morse-morse-and-morse-a-law-corp-478476873?lid=1001974398218","http://www.morsemorseandmorselaw.com"
"3900 Newpark Mall, Newark, CA 94560","My name is Daniel R. Kisner, the principal attorney of the Kisner Law Firm. Since my practice of law began in 1975 I have realized that it is better to avoid…","Kisner Law Firm","(510) 791-5790",,,"https://www.yellowpages.com/newark-ca/mip/kisner-law-firm-4785965?lid=1000088616241","http://www.kisnerlawfirmnewarkca.com"
"1400 N Dutton Ave, Santa Rosa, CA 95401",,"Adams Barry L Attorney At Law","(707) 542-6644",,,"https://www.yellowpages.com/santa-rosa-ca/mip/adams-barry-l-attorney-at-law-479796193?lid=1001722485414","http://www.adamsandrafferty.com"
"7789 N Ingram Ave #105, Fresno, CA 93711",,"Gilmore Magness Janisse","(559) 448-9800",,,"https://www.yellowpages.com/fresno-ca/mip/gilmore-magness-janisse-480633948?lid=1000144308739","http://www.gmlegal.net"
"823 Sonoma Ave, Santa Rosa, CA 95404",,"Provencher & Flatt","(707) 284-2380",,,"https://www.yellowpages.com/santa-rosa-ca/mip/provencher-flatt-480760811?lid=1001722486237","http://www.provencherandflatt.com"
"331 Walls Street, Chico, CA 95928",,"Earley Joseph M III Law Offices","(530) 876-1111",,,"https://www.yellowpages.com/chico-ca/mip/earley-joseph-m-iii-law-offices-481859027?lid=1000229894865","http://www.josephearley.com"
"902 13th St, Modesto, CA 95354",,"Law Office Of Kenneth R Hedberg",,,,"https://www.yellowpages.com/modesto-ca/mip/law-office-of-kenneth-r-hedberg-481968038?lid=1001763595273","http://www.hedberglegal.com"
"601 University Ave Ste 141, Sacramento, CA 95825",,"Law Offices of Robert Merritt","(916) 925-2200",,,"https://www.yellowpages.com/sacramento-ca/mip/law-offices-of-robert-merritt-482093335?lid=1001813644895",
"2925 Canon St, San Diego, CA 92106","Butler & Butler is a family owned and operated law practice now being ran by Karen Butler. She has been practicing since 1985. She works in Probate, Wills,…","Butler & Butler - Karen Butler","(619) 226-2511",,,"https://www.yellowpages.com/san-diego-ca/mip/butler-butler-karen-butler-482102271?lid=1001769944164","http://butlerandbutler.com"
"1660 Humboldt Rd Ste 5, Chico, CA 95928","The Law Offices of Larry S. Buckley works to address legal concerns of injury victims in the Chico area. With 44 years of collective legal experience under their…","Law Offices of Larry S. Buckley","(530) 343-3695",,,"https://www.yellowpages.com/chico-ca/mip/law-offices-of-larry-s-buckley-482408358?lid=1000295308793","http://www.larrysbuckley.com"
"51 N Washington St, Sonora, CA 95370",,"Clint Parish Attorney At Law","(209) 536-4206",,,"https://www.yellowpages.com/sonora-ca/mip/clint-parish-attorney-at-law-483342548?lid=1001791737487","http://www.clintonparish.com"
"991 W Hedding St, San Jose, CA 95126","Non-profit law office providing legal services in the area of immigration law, public benefits, landlord tenant law and civil rights. Immigration law services…","Asian Law Alliance","(408) 287-9710",,,"https://www.yellowpages.com/san-jose-ca/mip/asian-law-alliance-483804684?lid=1001509381661","http://www.citysearch.com/profile/631236375/san_jose_ca/asian_law_alliance.html"
,,"Granucci James M Attorney At Law","(916) 913-5795","4","Fraudulent Criminal! Takes advantage of elderly people that are not of sound mind.Manufactures and falsifys documents to gain control over a estates""","https://www.yellowpages.com/nationwide/mip/granucci-james-m-attorney-at-law-483891109?lid=1002073509613",
"1101 College Ave, Santa Rosa, CA 95404",,"Boyd-Terre Carla","(707) 575-7765",,,"https://www.yellowpages.com/santa-rosa-ca/mip/boyd-terre-carla-495469614?lid=1000364398748","http://www.familylawsonomacounty.com"
"1430 Truxtun Ave, Bakersfield, CA 93301","Established in 2014. My staff and I began this new business because we want to bring efficient and compassionate legal services to disabled clients in…","The Law Office Of E.M. Scott","(661) 616-1352",,,"https://www.yellowpages.com/bakersfield-ca/mip/the-law-office-of-e-m-scott-497680753?lid=1001867945189",
"2312 W Victory Blvd, Burbank, CA 91506","Serving The Valley Since 1983","The Burbank Firm L.C.","(818) 643-4863",,,"https://www.yellowpages.com/burbank-ca/mip/the-burbank-firm-l-c-497692061?lid=1000508609669","http://www.theburbankfirm.com/"
"924 Main St, Martinez, CA 94553","Whether you are anticipating the joys of adoption or experiencing the frustrations of marital conflict, Law Offices of Anna R. Evans can help. Law Offices of…","Evans Law Group, APC Attorneys At Law","(209) 575-5906",,,"https://www.yellowpages.com/martinez-ca/mip/evans-law-group-apc-attorneys-at-law-497718091?lid=1000512063310","http://evanslawgroupapc.com"
"200 Camino Aguajito Ste 200, Monterey, CA 93940","Laura Davis delivers personalized, integrated legal solutions in the areas of business and estate planning, including associated tax issues. For over 20 years,…","Laura A Davis Law Offices","(831) 375-2200",,,"https://www.yellowpages.com/monterey-ca/mip/laura-a-davis-law-offices-502795995?lid=1002094686421","http://www.lauradavislawoffices.com"
"1230 Columbia St, San Diego, CA 92101","Injury Trial Lawyers, APC (ITL) was founded in 2004 with the goal of achieving the best result possible for victims of personal injury. At ITL we understand that…","Injury Trial Lawyers, APC","(619) 525-7007",,,"https://www.yellowpages.com/san-diego-ca/mip/injury-trial-lawyers-apc-503104604?lid=1001947423970","https://getinjuryanswers.com"
"4296 Orange St, Riverside, CA 92501",,"The Turoci Firm","(951) 784-0058","5","Todd is so nice.  He took the time to help me for free.  I did not need his services and he was very good at explaining why.  If I ever do need an attorney he is the one I will…","https://www.yellowpages.com/riverside-ca/mip/the-turoci-firm-503125551?lid=1001722485428","http://theturocifirm.com"
"3432 Hillcrest Ave Ste 125, Antioch, CA 94531","Matthew Hart is a Certified Specialist, Estate Planning, Trust and Probate Law, State Bar of California, California Board of Legal Specialization. We provide…","Law Offices Of Matthew Hart","(925) 754-2000",,,"https://www.yellowpages.com/antioch-ca/mip/law-offices-of-matthew-hart-503132138?lid=1000572772004","http://www.matthewhartlaw.com"
